user_id,date,hour,impressions,clicks,video_midpoint,video_complete_views,asset,conversions
46282de8-14da-4e96-aa2a-44be2034edd5,2022-11-12,3,2,0,0,0,Asset1,0
462d132f-bb43-46c2-bf6d-e60e848b551d,2022-11-11,9,1,0,0,0,Asset2,0
462dbed1-3698-4d2f-bcc0-580c57f30d44,2022-11-12,9,1,0,1,1,Asset1,0
462e9388-bd67-40b7-85c1-2b175eb700b2,2022-11-12,7,1,0,0,0,Asset3,0
4630a3e9-07fc-4170-ad67-fa7b2df0824e,2022-11-12,4,2,0,0,0,Asset1,0
4630eaf5-9cdb-451e-8e6f-6b5266cb9851,2022-11-08,17,1,1,1,0,Asset1,0
46313a17-93bb-4597-b155-b2f250f10205,2022-11-11,1,1,0,0,0,Asset1,0
46313d2a-0e4b-4f85-afae-a68825849d23,2022-11-11,8,1,0,1,1,Asset1,0
4633d4d6-7743-4142-86f2-44573d7cd5cc,2022-11-12,13,2,0,1,1,Asset1,1
46340af6-47a4-48f5-9e4d-784ae7577cb1,2022-11-12,13,1,0,0,0,Asset1,0
4636fe23-c52e-4fbf-a5e5-fdc64fa31eca,2022-11-12,0,1,0,0,0,Asset2,0
4637438f-8b15-4b4d-b09e-ced11b3905dc,2022-11-07,18,1,0,1,1,Asset1,0
4637b2dc-f279-4d4c-a8af-88bdcbdbd6a0,2022-11-09,4,1,0,0,0,Asset1,0
463ab7ff-a29f-4366-b7b2-c95bd4253427,2022-11-09,3,1,0,0,0,Asset3,0
463c251a-59a8-47ec-9f07-7eca3e9ca3cd,2022-11-10,5,1,0,1,0,Asset1,0
463c7219-fc5c-4757-8c7e-252800fedd8b,2022-11-13,4,1,0,0,0,Asset1,0
463d5e9f-d068-4988-ba1e-3cabc1d84754,2022-11-10,6,1,0,0,0,Asset1,0
463dc03d-caac-4e5e-8c26-604471ea2139,2022-11-13,8,1,0,0,0,Asset1,0
463e2eac-ef98-420f-8825-78a8b96bbb92,2022-11-09,5,1,0,1,1,Asset1,0
463e91fc-aec6-4323-998c-a69e794d6072,2022-11-08,4,1,0,0,0,Asset1,0
4641ff6b-4c90-4f64-b511-77102876ed50,2022-11-07,9,1,0,0,0,Asset3,0
46454388-5898-4851-b16a-a43d4d9a9a01,2022-11-08,2,2,0,2,2,Asset1,0
4646174e-16d4-4e2c-9cb3-af59ab93ebf7,2022-11-09,2,1,0,0,0,Asset1,0
4646bc97-9a95-47e6-8ca6-8b8a77f27491,2022-11-13,2,1,0,0,0,Asset1,0
4646c6fc-c478-4247-8250-fe68546b545c,2022-11-07,1,1,0,0,0,Asset1,0
4648178d-3957-4ab3-8e6c-0caa13e4b16a,2022-11-08,4,1,0,0,0,Asset1,1
464901ee-bdda-49cd-a873-e3016546091f,2022-11-12,4,1,0,0,0,Asset1,0
464aae08-0fbb-43d0-b110-71b06ad7e2d0,2022-11-13,5,1,0,0,0,Asset1,0
464d18ff-26e5-4d49-a626-1130d97d89a6,2022-11-10,13,1,0,1,1,Asset1,0
464d1c17-ad69-4acb-a84a-61b78b2c689e,2022-11-07,8,1,0,0,0,Asset1,0
464de9cf-56f3-4688-828f-e76f89371666,2022-11-07,2,1,0,0,0,Asset1,0
464f6659-51af-4e9a-9ec9-b86877f7e48b,2022-11-12,2,1,0,1,1,Asset1,0
465089aa-775a-4d2d-b5c2-03144de906d9,2022-11-13,5,1,0,1,1,Asset2,0
46512d1f-5b5a-4116-893d-7b87e61222ba,2022-11-07,1,1,1,0,0,Asset2,0
465131ba-2442-4bfc-ac20-4c8636bdb0a7,2022-11-08,2,1,0,0,0,Asset1,0
46522a7f-03b0-4849-ac54-5008d816b981,2022-11-09,1,2,0,0,0,Asset3,0
4655b6d2-45b9-4f5c-a6cd-31ca3a44804b,2022-11-13,8,1,1,1,0,Asset1,0
4656ce96-b948-4ee4-9cfd-84f2c6e9d228,2022-11-07,6,1,1,0,0,Asset2,0
465a29e9-57d5-4087-b578-9f960f6e7fd3,2022-11-13,4,1,0,0,0,Asset4,0
465afdd2-ff73-4738-ac94-b5fdb5414bd7,2022-11-11,14,1,0,0,0,Asset1,0
465b8ca7-2540-4a5d-97c0-ccf924390a42,2022-11-13,3,1,0,0,0,Asset2,0
465cc922-3dd8-46ce-8bba-08a453f22fb4,2022-11-10,4,1,0,0,0,Asset2,0
465de6c9-f204-45b8-ba6f-73c6cb44c274,2022-11-07,4,1,0,0,0,Asset2,0
465df2b8-db9e-4b37-950e-d39839e25ca4,2022-11-12,7,3,0,3,4,Asset1,0
465e578c-15a1-4cff-b272-7ed473cd3205,2022-11-08,10,1,0,1,1,Asset1,0
465ed1e9-3c12-48f7-943f-e867de74515c,2022-11-12,4,1,0,1,1,Asset1,0
466686c1-a97e-4700-9067-62847ff4d338,2022-11-07,2,1,0,0,0,Asset1,0
46668afe-e816-4b6f-8b5f-aab61c8645ab,2022-11-09,4,1,0,0,0,Asset1,0
4667db71-60b8-4d6f-99cc-c2c80690fadf,2022-11-09,4,1,0,0,0,Asset2,0
466a7e4b-d6c6-4e1b-9f98-f0c90cde7968,2022-11-09,16,1,0,0,0,Asset1,0
466b60a5-37ec-4baa-aed0-9973d193caec,2022-11-08,4,3,0,3,3,Asset1,0
466b9e23-0d35-4ac5-a959-4f7e7d711230,2022-11-08,4,2,0,1,1,Asset2,0
466f05bc-5635-45c1-b971-0956af9e1ba3,2022-11-11,1,1,0,0,0,Asset2,0
4670019d-4661-4b48-acee-e5962ec35266,2022-11-12,2,1,0,0,0,Asset1,0
4670019d-4661-4b48-acee-e5962ec35266,2022-11-11,4,1,0,0,0,Asset2,0
46716ae0-6fa6-4d37-9cd5-a0362b758c42,2022-11-08,6,1,0,0,0,Asset1,0
4671950f-7780-4e9d-905f-7f673302d3af,2022-11-08,7,1,1,0,0,Asset1,0
4676ec89-2c44-4d02-a2a8-079fbbc91420,2022-11-08,3,1,0,0,0,Asset2,0
4679021d-8516-4002-b7a5-47b121bb7e49,2022-11-11,5,1,0,0,0,Asset1,0
4679f18b-990c-4357-8cfd-a0d2b0ca9c97,2022-11-11,5,1,0,0,0,Asset1,0
467b849d-1c4e-48a7-a86d-38e1025624be,2022-11-09,8,2,0,1,1,Asset1,0
467e94dd-204d-4559-ae2e-8368dd4cf023,2022-11-12,14,1,0,0,0,Asset1,0
467ec613-56ee-479b-a9d7-4c6187212d3f,2022-11-09,5,1,0,1,1,Asset2,0
467ed264-92be-491f-ac32-2b4cf3d31ad9,2022-11-08,8,1,0,0,0,Asset3,0
467f7296-25ad-45c0-a4ce-9b7628ef58de,2022-11-10,5,1,0,0,0,Asset1,0
46805ee1-0a6b-4ccb-b033-4521769fb2f7,2022-11-13,0,1,0,0,0,Asset2,1
46821d34-54a0-45dc-966a-a3b1f5f68fdc,2022-11-08,3,1,0,0,0,Asset1,0
46825920-ac10-41bd-9855-40e0b5233d3a,2022-11-09,4,1,0,0,0,Asset1,0
4683c27f-d686-48f6-9db8-e8a042c3f5de,2022-11-08,2,1,0,0,0,Asset1,0
4684ba25-e7f9-49aa-844d-0a894c5832ef,2022-11-09,4,1,0,0,0,Asset1,0
4685528e-2104-42e9-ac42-9d61c8ab01f1,2022-11-11,15,1,0,0,0,Asset2,0
468607e2-9c1e-4ea4-8bba-dc347db5e656,2022-11-09,17,1,0,1,1,Asset1,0
4687a8c7-1b85-480e-aa8b-ffc006f46902,2022-11-11,6,8,0,1,1,Asset1,0
46889e9a-ca91-47d6-90f7-f2087179e12b,2022-11-07,5,1,0,0,0,Asset1,0
468978f7-1702-4fa6-bb82-4fad22c05b5b,2022-11-09,2,1,0,0,0,Asset1,0
468b3160-5e9a-4b14-8766-97bf0da01e8b,2022-11-11,0,1,1,0,0,Asset1,0
468dd434-9541-4408-947e-ddff6f373cee,2022-11-13,6,1,0,1,1,Asset1,0
468f2002-ce37-427d-bf07-3234c16fca3c,2022-11-07,8,1,0,1,1,Asset1,0
468f7199-2bc1-430e-9c8d-ec8041001926,2022-11-08,8,1,0,0,0,Asset1,0
46934dc2-a145-4972-9990-cfa73ef76316,2022-11-08,5,1,0,0,0,Asset1,0
4694c4d3-7e96-4655-9801-66d4623ea14c,2022-11-10,4,1,0,0,0,Asset1,0
469603d0-ffcc-47d4-9246-44ab57602c54,2022-11-09,3,4,0,0,0,Asset1,0
4696ac92-53c9-4896-8bbd-8448e0aa02fd,2022-11-08,9,1,0,0,0,Asset3,0
4697128c-88c7-40c3-9be9-5fef7639702f,2022-11-08,4,1,0,1,1,Asset1,0
4698bf73-12b3-4039-9182-18b70d717207,2022-11-10,3,1,0,0,0,Asset1,0
46999de2-a972-4e25-bf52-3b5dca795e40,2022-11-08,16,1,0,0,0,Asset1,0
469bbbb5-7481-4166-92eb-90994eebf73a,2022-11-13,9,1,0,1,1,Asset1,0
469cd95c-545a-40e0-b32b-a4fe5445717b,2022-11-13,13,1,0,0,0,Asset2,0
469f26de-6d9d-4071-85f6-4617c6b04331,2022-11-08,8,1,0,0,0,Asset2,0
469f347d-0ef5-4b2d-a7c7-327ac96ab77f,2022-11-08,2,2,0,0,0,Asset1,0
46a243ad-8215-40a6-8beb-db3bb79ff049,2022-11-08,4,1,0,0,0,Asset1,0
46a28dc9-71d5-49a9-96d8-a304fb08a91f,2022-11-10,9,1,0,0,0,Asset1,0
46a4099b-c1f8-487f-94cf-e8f08863fa30,2022-11-13,2,1,0,0,0,Asset2,0
46a48bfc-ed53-4976-9911-0691c7bfab02,2022-11-09,7,1,0,0,0,Asset1,0
46a570ce-a7b6-4301-8736-d35110059b08,2022-11-07,6,1,0,1,1,Asset1,0
46a8f4a1-1385-4b22-9d99-5c0670f429f3,2022-11-12,9,1,0,0,0,Asset1,0
46aa77d4-2eea-4e66-89c7-a27181e51063,2022-11-11,1,2,0,0,0,Asset1,0
46aa7c94-8cc0-46e3-b6b0-1799f0e29770,2022-11-09,5,1,0,0,0,Asset1,0
46aaec9f-0e0c-4efd-b866-d2f79708e235,2022-11-13,3,1,0,0,0,Asset1,0
46aafd5a-2778-4a7e-adee-c3af54cc5e3a,2022-11-07,20,1,0,1,1,Asset1,0
46ad0d8d-b9d9-42ad-b7f3-5ac048961447,2022-11-09,18,1,0,0,0,Asset1,0
46b0a00a-2d4e-4371-8555-2e9a9e3f3ac9,2022-11-09,7,1,0,0,0,Asset1,0
46b19d34-1860-47d1-8508-346798922336,2022-11-07,4,1,0,0,0,Asset1,0
46b33204-5055-4c74-a362-f353e86cae61,2022-11-12,3,4,0,0,0,Asset1,0
46b3c4b0-ed51-48b4-86bb-0f5e9251eb7d,2022-11-09,4,1,0,0,0,Asset1,0
46b783bd-e148-4b87-89d0-41a3c4f69daf,2022-11-13,7,1,0,0,0,Asset4,0
46b79acc-6943-4c36-bad3-9123bb0faf10,2022-11-11,4,3,0,0,0,Asset1,0
46b7df83-5103-4fb0-93d0-df609eed85b0,2022-11-08,3,1,0,1,1,Asset2,0
46bab48d-4cdd-4da4-a2d7-1363f021b99b,2022-11-12,5,3,0,0,0,Asset1,1
46bd943d-d1fe-46a2-845b-d0575bc0e3dc,2022-11-07,5,1,0,1,1,Asset1,0
46be0ae6-127e-4a3a-aa0b-341c03721f19,2022-11-13,4,1,0,0,0,Asset1,0
46bec19f-545d-40ee-aaf0-b3ee77dd3b6d,2022-11-09,7,1,0,0,0,Asset3,0
46c151c3-51c3-4715-9b6d-36281027c621,2022-11-12,4,1,0,0,0,Asset1,0
46c16e7e-ac3b-4f05-a21a-e41041bc277f,2022-11-12,12,1,0,0,0,Asset1,0
46c19d4e-9a40-49f4-b55f-ae8dbbd5b7fa,2022-11-08,4,1,0,1,1,Asset1,0
46c19d4e-9a40-49f4-b55f-ae8dbbd5b7fa,2022-11-07,3,1,0,0,0,Asset1,0
46c6f94e-e729-4834-99b5-aa8b3c270f90,2022-11-10,7,1,0,1,1,Asset1,0
46c98120-6f1b-4669-9a1d-f4d35e87041c,2022-11-08,4,3,0,0,0,Asset1,0
46ca07d6-421c-46dd-ae2e-d4b567b2efbd,2022-11-07,0,1,0,0,0,Asset3,1
46ca58be-bfce-4d47-aaf1-fbbc5baaebbe,2022-11-13,12,1,0,0,0,Asset1,0
46cc2d57-8723-4958-b94c-361b1033a037,2022-11-09,4,1,0,0,0,Asset3,0
46cd2842-f02c-4603-9bed-0d7f2d498324,2022-11-08,3,1,0,0,0,Asset1,0
46cd5de4-7f83-44c2-a40f-da4bc25d488c,2022-11-11,12,2,0,0,0,Asset1,0
46cdd9d5-f3d6-4274-8c26-743d2606009e,2022-11-13,3,1,0,0,0,Asset1,0
46cddae6-7f20-4483-8a73-48ede1efbc73,2022-11-08,5,1,0,1,1,Asset2,0
46cfb0ee-0b0c-44b8-a073-3f633f7739cf,2022-11-09,6,1,0,0,0,Asset1,0
46d0e778-a313-4d1e-9a06-d2c147fd059d,2022-11-12,5,1,0,0,0,Asset1,0
46d13701-52e6-4d56-8925-99ddbc60266b,2022-11-08,4,1,0,0,0,Asset1,0
46d2193c-de1f-4809-be28-83e1a1772d1c,2022-11-12,3,1,0,0,0,Asset1,0
46d3cbdb-8dd7-4898-b654-0672555fa670,2022-11-11,4,1,0,0,0,Asset1,0
46d496d0-3cae-4dc9-9760-022376d20a8d,2022-11-08,7,1,0,0,0,Asset1,0
46d55a39-7596-4dc6-9bbe-2ca21eaf2681,2022-11-13,11,1,0,1,1,Asset1,0
46d65b25-7fca-4cd3-a3a6-eb0724fd4458,2022-11-09,5,1,0,0,0,Asset2,0
46d73754-2db8-4c3d-8189-806b37b96ad8,2022-11-11,10,1,0,1,1,Asset2,0
46d852f0-07e4-4564-96b1-74165a307f99,2022-11-13,1,1,0,0,0,Asset1,0
46d89931-2291-4415-b464-e3d659e29851,2022-11-10,4,1,0,0,0,Asset1,0
46d91042-f871-4fe2-9baa-c15ac326e065,2022-11-09,9,1,0,1,1,Asset1,0
46dbd9bc-a653-409d-bb1f-56249c719cd3,2022-11-11,4,1,0,0,0,Asset1,0
46dc25c6-46d4-4686-9785-24d21e16862e,2022-11-11,8,1,0,0,0,Asset2,0
46dd9274-caf3-44c7-bec8-00813bd04e4e,2022-11-10,0,1,0,0,0,Asset3,0
46dda9d6-de84-44a4-ac0a-6c21edc494b0,2022-11-11,2,1,0,0,0,Asset1,0
46dddf97-dd38-4513-8229-412189256b66,2022-11-07,3,1,0,0,0,Asset1,0
46debe80-2094-4e78-9e40-27e59037d517,2022-11-13,2,1,0,0,0,Asset1,0
46df6318-a339-4ce6-8620-baf934a4a493,2022-11-08,6,1,0,0,0,Asset1,0
46dff1c1-dce9-4d45-a266-6072f6b3b6a5,2022-11-12,2,1,0,0,0,Asset1,0
46e08cff-e508-4d90-98f5-7537a6ddc88a,2022-11-08,6,1,0,1,1,Asset1,0
46e373ba-5ac7-471f-98b6-a510b9ec52ec,2022-11-12,3,1,0,0,0,Asset1,0
46e48956-2680-4c6e-b100-4dfea97b60f3,2022-11-09,2,1,0,0,0,Asset2,0
46e66923-d2df-4e23-ac6f-22d9e562cfb0,2022-11-07,0,1,0,0,0,Asset1,0
46e7427f-4712-4d15-b1b3-54a39a2d08f8,2022-11-09,4,2,0,2,2,Asset1,0
46e90fc4-cd0f-4704-bb5d-2d9def68c855,2022-11-07,4,1,0,0,0,Asset1,0
46ec792c-23c4-4a1b-83d0-f249d70a1cbf,2022-11-11,5,2,2,1,1,Asset1,0
46ed0117-122e-4b00-bce2-15db65c8b314,2022-11-08,6,1,0,1,1,Asset2,0
46edc78e-7843-45e9-93b2-d33ad9608129,2022-11-11,5,1,0,0,0,Asset1,0
46f07f28-d89a-4aa3-9fb6-2b49546d91a6,2022-11-07,7,1,0,0,0,Asset1,0
46f25f47-3bcf-4aef-ab09-5d0bb3039b8c,2022-11-12,8,1,0,0,1,Asset1,1
46f52e06-0a08-48de-accf-e4680df18453,2022-11-12,10,1,0,1,1,Asset1,0
46f5efde-a99b-4ebe-bac2-e2d209c020b5,2022-11-13,6,1,0,0,0,Asset2,0
46f6cf81-f0f6-4c8a-bc3d-d4c210f6b547,2022-11-12,1,4,1,0,0,Asset1,0
46f70370-3d17-4cb9-9b88-6a1736fec8d8,2022-11-12,5,1,0,0,0,Asset2,0
46f7e8db-4fab-43cd-a040-9546ce0cecca,2022-11-07,0,1,0,1,1,Asset1,0
46fc4d2f-decd-4740-8e7a-fa926075671d,2022-11-13,9,1,0,1,1,Asset1,0
46fcb37d-ad09-40e1-9fb6-ff4115726797,2022-11-08,5,4,0,3,1,Asset1,0
47002279-38ef-478b-8e21-6409b6188fff,2022-11-10,7,1,0,0,0,Asset1,0
47003882-d67a-4f7f-927a-a17971426a23,2022-11-12,4,1,0,0,0,Asset1,0
47008f53-a77b-4303-88dc-4ae01f41d520,2022-11-10,5,1,0,0,0,Asset1,0
4701af4e-860c-4a1e-9726-b019fce26376,2022-11-07,0,1,0,0,0,Asset1,1
4701c06f-468b-45a4-a9d2-c0b97d283fbc,2022-11-11,12,1,0,0,0,Asset1,0
4702d01a-092d-430a-939c-e860a6a6f476,2022-11-12,3,1,0,0,0,Asset1,0
47070eba-1725-4af5-9c49-a490771e6c4c,2022-11-08,4,1,0,0,0,Asset1,0
47084cee-96a3-4b08-88ae-2a3d8d09191a,2022-11-10,6,1,0,0,0,Asset1,0
47084edf-8db2-49dc-81ee-8408b891abc2,2022-11-09,4,1,0,0,0,Asset1,0
470897f1-a326-4b5e-82e2-fd5bedf57ba5,2022-11-10,3,3,0,0,0,Asset1,0
470c5d57-1f2d-4c69-bb1a-337c86e5960e,2022-11-10,2,2,0,2,2,Asset1,0
470e4017-5261-41d7-bf05-b18ec236e8e3,2022-11-07,10,1,0,0,0,Asset1,0
470f64c1-7a98-4f72-8c5a-dcd4ef48850e,2022-11-12,3,1,0,0,0,Asset1,1
47104524-870d-4b26-af5e-151551b99639,2022-11-13,5,1,0,0,0,Asset1,0
47107baf-e4c5-465f-b6fa-bbe11d102af6,2022-11-07,10,1,0,0,0,Asset1,0
471170c5-ae29-4543-a0ea-19846756a55b,2022-11-10,6,1,0,0,0,Asset1,0
471240e3-43e0-4b25-9671-8be3fab2258c,2022-11-09,3,1,0,0,0,Asset1,0
47125309-b98e-4f1f-b872-b3a85297b302,2022-11-12,5,2,0,0,0,Asset2,0
4714203e-93b0-4b16-ac3b-cd9f0c918c86,2022-11-13,2,1,0,1,1,Asset1,0
4715a445-3cfd-45b7-9df7-8892cba9473f,2022-11-10,6,1,0,0,0,Asset1,0
4717d3c2-cd19-48a7-b9f9-9879db65f770,2022-11-12,3,16,0,16,16,Asset1,0
471e79e9-4e65-49c8-8fa6-cf91d05ccb00,2022-11-10,5,1,0,1,1,Asset1,0
471f6e83-f4b3-454b-9460-3fc5d46989b8,2022-11-07,7,1,0,1,1,Asset2,0
47218b31-a161-4aa2-86ad-f9698d1e37fe,2022-11-08,8,1,0,0,0,Asset1,0
4721e4f1-52d5-4384-baa9-c173ff0eebcb,2022-11-13,4,1,0,0,0,Asset1,0
472272a5-36c0-4925-9515-dcae833151d5,2022-11-12,2,1,0,0,0,Asset1,0
4722a6fd-f3a8-4e48-98a8-30bb30dd4064,2022-11-12,7,1,0,0,0,Asset1,0
4722ab81-3fa2-4a9e-afa9-4e3273dbe848,2022-11-07,4,2,0,0,0,Asset3,0
4723e589-17ec-491d-b5ed-debcdb4d5d44,2022-11-08,4,1,0,0,0,Asset1,0
47249adc-fc4d-492a-87fd-3deee81b9984,2022-11-09,3,1,0,0,0,Asset1,0
47284893-6c4c-49b3-b0bc-53966c6fa25c,2022-11-10,16,1,0,0,0,Asset2,0
472c7141-c215-43cc-b166-a34b1c83b890,2022-11-09,4,1,0,0,0,Asset1,0
472d2d1b-6f0b-4169-a53e-236bf3d20b1e,2022-11-12,4,1,0,0,0,Asset1,0
472d7ebc-fc3b-479f-afcb-5d5bbfb77e25,2022-11-12,4,1,0,0,0,Asset2,0
472f8d04-c0c0-491c-9d4a-d51def0526f1,2022-11-10,3,1,0,0,0,Asset3,0
47305518-4831-4428-8f8a-a43b37e1e201,2022-11-13,6,1,0,0,0,Asset1,0
473213bd-6693-4db3-bfc9-ee4f43a484ec,2022-11-12,9,1,0,1,1,Asset1,0
4732e8f2-9ee4-4c50-910b-0d24fc2f1d1d,2022-11-11,1,1,0,0,0,Asset2,1
4732ecea-df9b-4e9b-8d99-1495b6f67607,2022-11-08,3,3,0,3,3,Asset1,0
4733535a-6796-4a51-b4fd-38e9c3ea9d68,2022-11-08,5,1,0,0,0,Asset2,0
4736e527-1ad5-4933-bede-449ef4e7fe12,2022-11-09,5,1,0,1,1,Asset1,0
4736e527-1ad5-4933-bede-449ef4e7fe12,2022-11-10,9,1,1,1,1,Asset1,0
47376e1b-99ff-4588-90cc-0c7cc611a134,2022-11-07,17,1,0,0,0,Asset1,0
47386dc7-c23f-41a5-9449-b2a19008a153,2022-11-07,4,1,0,0,0,Asset1,0
47399dca-48c5-4bc7-b998-18de1734408d,2022-11-13,3,3,0,0,0,Asset1,0
4739f182-c473-4ba4-9258-cdb92b9baee6,2022-11-12,3,1,0,0,0,Asset1,0
473a5ba4-f320-477b-aa86-86c1c86910de,2022-11-07,6,1,0,0,0,Asset1,0
473bb75e-fdad-44d3-9e3e-2e0328716bcc,2022-11-10,15,1,0,0,0,Asset1,0
473bccd5-1ac5-4646-be87-ec17617e85a5,2022-11-12,11,1,0,0,0,Asset1,0
473cd98e-84e9-4406-afdb-0d795862e674,2022-11-13,5,1,0,1,1,Asset1,0
473d1edf-d198-4958-8865-2969b0fb5980,2022-11-13,6,1,0,0,0,Asset2,0
4740ef32-e1af-49c7-b91b-326ed2ffbc7a,2022-11-08,4,1,0,1,1,Asset1,0
4742e03f-36c9-4aec-a083-1250df687848,2022-11-08,5,1,0,0,0,Asset1,0
4743a684-861a-4eaa-a55c-3ecebd0126f5,2022-11-12,5,2,1,0,0,Asset1,0
47456142-0f35-44ec-b962-95277b0e45ae,2022-11-12,5,1,0,0,0,Asset1,0
4745d7ed-e29f-4bc4-913d-475861ef088a,2022-11-11,4,1,0,0,0,Asset1,0
47463a6e-8714-41df-8fd0-4f129c813dd9,2022-11-13,5,1,0,0,0,Asset1,0
4746ec4e-9641-4ed0-818b-7ef3c2eccd80,2022-11-11,4,1,0,0,0,Asset1,0
47474225-059e-4897-b4a1-1a77becf3163,2022-11-12,8,1,0,1,1,Asset1,0
474931bc-a67a-4da7-97d1-d287f3504105,2022-11-07,0,2,0,0,0,Asset1,1
4749fb08-80c1-4f1c-be2f-ff160ebc56e8,2022-11-10,2,1,0,0,0,Asset1,0
474b7cd6-9eee-4323-9e63-5b47cfd80853,2022-11-08,3,3,0,0,0,Asset1,0
474e1018-995c-4007-b1e6-ac8ef1459f36,2022-11-08,4,3,0,0,0,Asset1,0
474f4a8d-fb0d-434c-84ed-b3cc6b6b1674,2022-11-10,9,1,0,0,0,Asset1,0
474f5d73-3ac7-4c96-bcc4-26d2a638624e,2022-11-13,6,12,0,11,11,Asset1,0
4750e4eb-6605-4199-bce2-0c23d2a873f8,2022-11-10,11,1,0,0,0,Asset1,0
47523d22-5ba6-4c13-94b7-641fa1c2eecf,2022-11-11,12,2,0,2,2,Asset2,0
4754f22e-14ec-41c4-b50c-b768d1352632,2022-11-11,10,1,0,1,1,Asset2,0
47555426-5f29-40f6-a6f2-f5978baca54b,2022-11-10,3,1,0,0,0,Asset1,0
4755b017-eacb-4a9b-9c17-9d38d158ce0f,2022-11-11,1,1,0,0,0,Asset2,0
4756c5a9-52b9-422e-be4d-dc10fe622038,2022-11-12,2,1,0,0,0,Asset1,0
4758e6bc-ae4a-4da5-a08a-e23c1ec491d9,2022-11-11,9,1,0,0,0,Asset3,0
475902e6-572c-4e7c-b268-ed88cd80b008,2022-11-08,11,1,0,0,0,Asset1,0
4759a4bb-1187-4b15-bfde-fb9d1bccdc6d,2022-11-09,1,2,0,0,0,Asset2,1
475a25f0-e4e5-4537-91ab-840dc45fde70,2022-11-10,2,1,0,0,0,Asset3,0
475a8466-f81d-47f6-ac62-56cc064015dd,2022-11-09,7,2,0,0,0,Asset1,0
475ae0f9-4550-4c1e-ad53-656273746297,2022-11-08,7,1,0,0,0,Asset2,0
475b1c10-39b0-429e-a7dc-d35bfe537d53,2022-11-10,5,1,0,0,0,Asset1,0
475e9382-b68a-48ad-a5f3-b63202e64088,2022-11-09,7,1,0,0,0,Asset1,0
4760d11c-e059-47a7-9409-7e1801e3c2f6,2022-11-07,3,1,0,0,0,Asset1,0
47612d7f-bcc4-419b-a219-ab8a7a7d6439,2022-11-07,1,1,0,0,0,Asset1,0
4761e89a-72ca-4f22-9b04-c96f36652ad3,2022-11-08,3,1,0,0,0,Asset1,0
47623297-4dff-4ec4-9fc0-cb915bc3ba51,2022-11-13,6,1,0,0,0,Asset1,0
476375ba-9af1-4244-bbd3-04bceca42373,2022-11-10,4,2,0,2,2,Asset1,0
47662b0a-562c-45fb-a692-56a5c4c2e033,2022-11-12,2,1,0,0,0,Asset1,0
47680c9e-c864-4ff7-a403-2701ef9afce9,2022-11-13,7,1,0,1,1,Asset1,0
4768ce5f-1e01-4651-b513-0918f4fdf12f,2022-11-12,4,1,0,1,1,Asset2,0
4769999e-221f-4204-8893-ab4c6a762839,2022-11-11,10,1,0,0,0,Asset2,0
476a75e3-f216-45b4-8c0d-d41a5ea22ab5,2022-11-09,6,2,0,1,1,Asset1,0
476cdf12-0318-4ea3-aed3-d74cf4beb490,2022-11-08,6,1,0,0,0,Asset1,0
476f518a-b3d5-4b84-bfe0-13261a50a07a,2022-11-11,9,1,0,0,0,Asset3,0
4770b635-97c4-4b07-91b0-1910151904ef,2022-11-12,1,1,0,0,0,Asset1,0
4773a838-130f-4e12-a959-660cc6713f54,2022-11-10,5,1,0,0,0,Asset1,0
4775642b-feba-488e-8248-d92693243d38,2022-11-09,3,1,0,0,0,Asset2,0
4778b85c-a34c-4d1f-b251-8afb148829b3,2022-11-13,0,1,0,0,0,Asset1,1
477bc0b1-70f9-4f0e-aa49-deaac0fe55db,2022-11-10,5,1,0,0,0,Asset1,0
477bfb83-4b6a-40d1-9474-e693e94c55e4,2022-11-07,3,1,0,0,0,Asset1,0
477ca066-fe7d-4532-8539-e8230d1a957c,2022-11-07,1,6,0,0,0,Asset1,0
477d8232-9202-c87d-f333-6a89377988cb,2022-11-07,7,1,0,0,0,Asset3,0
477da306-ceb9-4c7b-861f-2d4b6b0dec18,2022-11-07,7,1,0,0,0,Asset1,0
477edbc1-7e3f-4368-9561-565d534bea43,2022-11-12,8,1,0,1,1,Asset1,0
47815fc2-9914-4f54-a35c-65a85b43f10a,2022-11-11,10,1,0,1,1,Asset1,0
478247eb-ce52-4b4c-9518-5aeae25a8ca4,2022-11-10,9,2,0,0,0,Asset1,0
47826e63-7221-40a2-9c73-02228d4e3a45,2022-11-11,4,3,0,3,3,Asset1,0
4782c723-7e60-4cd1-affa-51963710cc53,2022-11-10,4,2,0,0,0,Asset3,0
4783a0dc-a795-479c-a273-5a22982e8bb6,2022-11-11,3,0,0,1,1,Asset1,0
4783e846-8d32-4596-bcb5-2e2941a1d062,2022-11-10,3,1,0,0,0,Asset1,0
4785f5cf-8df8-4922-8b87-3eea1b2e2f54,2022-11-11,3,1,0,0,0,Asset1,0
47861b54-cd8a-47ca-a0b1-97a1b0ec7975,2022-11-07,4,1,0,0,0,Asset1,0
478aaf1b-fd47-4d7c-910c-1e226edcdbc2,2022-11-09,2,1,0,0,0,Asset1,0
478ab611-b4a4-4145-8ded-ba3d1537ddac,2022-11-12,1,1,0,0,0,Asset1,0
478bb3d7-aa22-4d8f-a770-4d32f755700c,2022-11-08,3,1,0,0,0,Asset2,0
478cddc7-ec12-427f-b5b4-f547c36dea19,2022-11-08,4,1,0,1,1,Asset1,0
